grad_(%) in Cohort,grad_# Dropped Out,grad_# Graduated,grad_# H.S. Equiv.,grad_# Non-Grad Completers,grad_# Permanently Excluded,grad_# Still in School,District Code,Year,sal_Average Salary,sal_FTE Count,sal_Salary Totals,mcas_MCAS_Avg. Scaled Score_ELA,mcas_MCAS_Avg. Scaled Score_MATH,mcas_MCAS_Avg. Scaled Score_SCI,mcas_MCAS_SGP_ELA,mcas_MCAS_SGP_MATH,expend_In-District Expenditures,expend_In-District Expenditures per Pupil,expend_Total Expenditures,expend_Total Expenditures per Pupil,expend_Total In-district FTEs,expend_Total Pupil FTEs,age_26-32 yrs ((%)),age_33-40 yrs ((%)),age_41-48 yrs ((%)),age_49-56 yrs ((%)),age_57-64 yrs ((%)),age_<26 yrs ((%) ),age_Over 64 yrs ((%)),prog_Career Technical Education ((%)),prog_English Learners ((%)),prog_General Education ((%)),prog_Special Education ((%)),demo_American Indian or Alaska Native,demo_Asian,demo_Black or African American,demo_Female,demo_Hispanic or Latino,demo_Male,"demo_Multi-Race, Not Hispanic or Latino",demo_Native Hawaiian or Other Pacific Islander,demo_Nonbinary,demo_White,sat_Math,sat_Reading,sat_Reading / Writing,sat_Tests Taken,District Name,sat_Reading_Merged
,,,,,,,04100000,2013,,,,,,,,,,,,,,,61.3,14.3,0.0,0.0,0.0,24.3,0.0,0.0,5.3,73.6,21.1,0.5,4.6,4.6,44.9,71.3,55.1,0.9,0.0,,18.1,,,,,Excel Academy Charter (District),
,,,,,,,04590000,2013,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,18.9,66.0,15.1,0.0,1.8,9.1,50.9,70.9,49.1,3.6,0.0,,14.5,,,,,Excel Academy Charter School - Boston II (District),
,,,,,,,04610000,2013,,,,,,,,,,,,,,,58.3,0.0,0.0,0.0,0.0,41.7,0.0,0.0,10.0,72.0,18.0,0.0,0.9,11.6,51.8,78.6,48.2,1.8,0.0,,7.1,,,,,Excel Academy Charter School - Chelsea (District),
,,,,,,,04480000,2013,,,,,,,,,,,,,,,22.2,33.3,11.1,11.1,0.0,22.2,0.0,0.0,0.0,83.3,16.7,0.0,0.0,0.0,54.1,2.5,45.9,5.7,0.8,,91.0,,,,,Gloucester Community Arts Charter (District),
,,,,,,,04550000,2013,,,,,,,,,,,,,,,0.0,11.4,37.8,19.5,13.0,11.7,6.5,0.0,0.6,85.4,14.0,0.0,1.3,5.0,59.9,14.9,40.1,3.0,0.0,,75.8,,,,,Hill View Montessori Charter Public (District),
,,,,,,,04500000,2013,,,,,,,,,,,,,,,10.6,27.5,25.4,18.2,16.9,1.3,0.0,0.0,1.7,84.7,13.6,0.6,0.6,1.7,50.0,3.5,50.0,5.8,0.0,,87.8,,,,,Hilltown Cooperative Charter  Public (District),
,,,,,,,04530000,2013,,,,,,,,,,,,,,,28.1,23.4,17.9,17.9,5.1,7.7,0.0,0.0,6.0,80.1,14.0,0.0,0.6,1.9,54.3,87.9,45.7,2.0,0.0,,7.7,,,,,Holyoke Community Charter (District),
,,,,,,,04630000,2013,,,,,,,,,,,,,,,67.7,16.1,0.0,0.0,0.0,16.1,0.0,0.0,12.2,75.6,12.2,0.0,0.0,66.7,38.9,33.3,61.1,0.0,0.0,,0.0,,,,,KIPP Academy Boston Charter School (District),
,,,,,,,04290000,2013,,,,,,,,,,,,,,,46.8,8.4,0.0,0.0,0.0,44.8,0.0,0.0,0.8,76.0,23.2,0.0,3.0,27.8,51.7,57.1,48.3,1.6,0.0,,10.5,,,,,KIPP Academy Lynn Charter (District),
,,,,,,,04540000,2013,,,,,,,,,,,,,,,20.5,15.9,18.2,18.2,2.3,25.0,0.0,0.0,3.7,88.9,7.4,0.0,0.0,0.6,55.8,98.9,44.2,0.0,0.0,,0.5,,,,,Lawrence Family Development Charter (District),
,,,,,,,04560000,2013,,,,,,,,,,,,,,,29.0,20.2,10.3,20.3,5.8,14.5,0.0,0.0,0.0,87.4,12.6,0.0,23.4,26.9,52.8,40.8,47.2,3.9,0.0,,5.0,,,,,Lowell Community Charter Public (District),
,,,,,,,04650000,2013,,,,,,,,,,,,,,,34.8,8.7,0.0,0.0,0.0,56.5,0.0,0.0,0.0,92.0,8.0,0.0,5.0,30.2,52.3,57.8,47.7,1.0,0.0,,6.0,,,,,MATCH Community Day Charter Public School (District),
,,,,,,,04640000,2013,,,,,,,,,,,,,,,20.6,18.2,16.5,19.2,10.3,8.2,6.9,0.0,0.0,74.4,25.6,0.4,2.2,4.3,43.9,4.8,56.1,0.9,0.0,,87.4,,,,,Marblehead Community Charter Public (District),
,,,,,,,04920000,2013,,,,,,,,,,,,,,,37.1,13.9,18.5,16.5,0.0,13.9,0.0,0.0,3.7,83.8,12.6,0.5,0.5,50.1,44.7,42.0,55.3,4.9,0.0,,1.9,,,,,Martin Luther King Jr. Charter School of Excellence (District),
,,,,,,,04440000,2013,,,,,,,,,,,,,,,57.8,27.0,7.5,3.9,0.0,3.9,0.0,0.0,2.9,79.9,17.2,1.0,3.8,54.5,49.0,17.1,51.0,3.8,0.0,,19.8,,,,,Neighborhood House Charter (District),
,,,,,,,04970000,2013,,,,,,,,,,,,,,,61.9,27.7,0.0,0.0,10.4,0.0,0.0,0.0,0.0,92.9,7.1,0.0,17.9,2.9,55.4,5.7,44.6,16.8,0.0,,56.8,,,,,Pioneer Valley Chinese Immersion Charter(District),
,,,,,,,04830000,2013,,,,,,,,,,,,,,,33.6,23.2,3.3,5.4,2.7,31.8,0.0,0.0,0.0,89.1,10.9,0.2,1.8,0.9,53.8,1.3,46.2,3.8,0.0,,92.0,,,,,Rising Tide Charter Public (District),
,,,,,,,04820000,2013,,,,,,,,,,,,,,,11.4,22.9,34.4,28.7,2.6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.1,0.3,56.3,3.5,43.8,5.6,0.0,,87.5,,,,,River Valley Charter (District),
,,,,,,,04840000,2013,,,,,,,,,,,,,,,49.7,9.3,0.0,0.0,0.0,41.0,0.0,0.0,0.0,95.7,4.3,1.1,0.5,53.2,52.6,42.1,47.4,1.6,0.0,,1.5,,,,,Roxbury Preparatory Charter (District),
,,,,,,,04860000,2013,,,,,,,,,,,,,,,30.2,12.7,7.9,2.6,9.6,36.9,0.0,0.0,8.7,79.6,11.7,0.5,1.4,37.1,51.1,48.9,48.9,3.6,0.0,,8.5,,,,,Seven Hills Charter Public (District),
,,,,,,,04770000,2013,,,,,,,,,,,,,,,23.4,29.9,16.7,16.7,6.7,3.3,3.3,0.0,2.8,88.9,8.4,0.2,1.6,4.2,53.3,19.2,46.7,0.5,0.0,,74.4,,,,,Silver Hill Horace Mann Charter (District),
,,,,,,,04190000,2013,,,,,,,,,,,,,,,41.8,15.6,10.4,5.2,10.4,16.6,0.0,0.0,0.0,95.1,4.9,0.0,0.9,92.7,60.7,5.5,39.3,0.0,0.0,,0.9,,,,,Smith Leadership Academy Charter Public (District),
,,,,,,,04760000,2013,,,,,,,,,,,,,,,17.9,20.4,17.5,30.6,3.4,10.2,0.0,1.9,0.0,98.1,0.0,0.6,2.9,36.4,55.5,39.9,44.5,2.3,0.0,,17.9,,,,,Spirit of Knowledge Charter School (District),
,,,,,,,04800000,2013,,,,,,,,,,,,,,,59.4,13.1,0.0,0.0,0.0,27.5,0.0,0.0,8.4,75.7,15.8,0.2,7.9,49.3,50.5,30.7,49.5,1.9,0.4,,9.6,,,,,UP Academy Charter School of Boston (District),
,,,,,,,04980000,2013,,,,,,,,,,,,,,,40.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,62.3,37.7,0.0,1.2,18.5,45.7,66.7,54.3,8.6,0.0,,4.9,,,,,Veritas Preparatory Charter School (District),
,,,,,,,04090000,2014,,,,,,,,,,,,,,,57.1,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,73.7,26.3,0.0,1.0,19.5,53.5,43.5,46.5,7.0,0.0,,29.0,,,,,Alma del Mar Charter School (District),
,,,,,,,04910000,2014,,,,,,,,,,,,,,,28.6,21.4,16.7,11.9,7.1,14.3,0.0,0.0,1.1,91.6,7.3,0.1,2.1,3.7,53.4,6.7,46.6,3.3,0.0,,84.1,,,,,Atlantis Charter (District),
,,,,,,,04270000,2014,,,,,,,,,,,,,,,0.0,27.6,49.9,11.0,11.5,0.0,0.0,0.0,8.4,83.2,8.4,1.0,2.4,5.4,53.4,9.9,46.6,2.4,0.3,,78.6,,,,,Barnstable Community Horace Mann Charter Public (District),
,,,,,,,35020000,2014,,,,,,,,,,,,,,,32.5,10.8,35.2,10.8,0.0,10.7,0.0,0.0,0.0,100.0,0.0,0.0,0.6,33.5,52.2,52.2,47.8,3.7,0.0,,9.9,,,,,Baystate Academy Charter Public School (District),
,,,,,,,04200000,2014,,,,,,,,,,,,,,,60.0,15.0,10.0,5.0,10.0,0.0,0.0,0.0,5.0,95.0,0.0,0.9,1.4,80.0,56.5,15.7,43.5,1.2,0.0,,0.9,,,,,Benjamin Banneker Charter Public (District),
,,,,,,,04470000,2014,,,,,,,,,,,,,,,11.1,29.6,25.9,18.5,7.4,3.7,3.7,0.0,0.0,100.0,0.0,0.2,18.5,0.9,50.7,2.0,49.3,3.6,0.0,,74.8,,,,,Benjamin Franklin Classical Charter Public (District),
,,,,,,,04810000,2014,,,,,,,,,,,,,,,49.1,21.1,16.8,6.7,0.0,6.4,0.0,0.0,4.1,83.2,12.7,0.0,1.3,64.4,52.9,27.6,47.1,3.2,0.0,,3.5,,,,,Boston Renaissance Charter Public (District),
,,,,,,,04170000,2014,,,,,,,,,,,,,,,46.4,7.2,34.8,0.0,0.0,11.6,0.0,0.0,6.6,90.9,2.5,0.0,1.4,61.6,56.2,29.5,43.8,7.5,0.0,,0.0,,,,,Bridge Boston Charter School (District),
,,,,,,,04570000,2014,,,,,,,,,,,,,,,62.1,6.9,0.0,0.0,0.0,31.0,0.0,0.0,0.0,100.0,0.0,1.0,2.8,29.2,52.1,53.5,47.9,1.0,0.0,,12.5,,,,,Brooke Charter School East Boston (District),
,,,,,,,04430000,2014,,,,,,,,,,,,,,,50.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,90.9,6.1,0.0,1.1,67.8,47.2,27.2,52.8,1.1,0.0,,2.8,,,,,Brooke Charter School Mattapan (District),
,,,,,,,04280000,2014,,,,,,,,,,,,,,,50.0,27.8,2.8,0.0,0.0,19.4,0.0,0.0,0.0,100.0,0.0,0.0,1.2,68.1,53.0,25.8,47.0,3.9,0.0,,1.0,,,,,Brooke Charter School Roslindale (District),
,,,,,,,04320000,2014,,,,,,,,,,,,,,,10.4,22.4,32.3,15.2,18.4,0.0,1.4,0.0,0.0,83.4,16.6,0.0,1.7,2.1,48.5,2.1,51.5,3.8,0.0,,90.4,,,,,Cape Cod Lighthouse Charter (District),
,,,,,,,04180000,2014,,,,,,,,,,,,,,,33.1,19.9,15.1,12.0,0.0,19.9,0.0,0.0,2.6,78.2,19.1,0.9,5.5,3.5,50.4,7.5,49.6,2.3,0.0,,80.4,,,,,Christa McAuliffe Regional Charter Public (District),
,,,,,,,35040000,2014,,,,,,,,,,,,,,,25.6,3.5,0.0,0.0,0.0,70.9,0.0,0.0,6.5,67.6,25.9,0.0,0.9,72.6,53.8,24.5,46.2,0.0,0.0,,1.9,,,,,City on a Hill Charter Public School II (District),
,,,,,,,04260000,2014,,,,,,,,,,,,,,,0.0,33.9,0.0,33.0,0.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,1.2,1.2,45.0,93.8,55.0,0.6,0.0,,3.1,,,,,Community Day Charter Public School - Gateway (District),
,,,,,,,04400000,2014,,,,,,,,,,,,,,,44.1,27.3,11.0,14.5,0.0,3.1,0.0,0.0,0.0,100.0,0.0,0.0,1.2,1.5,51.1,91.2,48.9,0.0,0.0,,6.0,,,,,Community Day Charter Public School - Prospect (District),
,,,,,,,04310000,2014,,,,,,,,,,,,,,,0.0,37.0,0.0,29.6,0.0,33.3,0.0,0.0,0.0,100.0,0.0,0.0,0.6,1.9,51.2,90.6,48.8,0.0,0.0,,6.9,,,,,Community Day Charter Public School - R. Kingman Webster (District),
,,,,,,,04390000,2014,,,,,,,,,,,,,,,57.1,21.4,7.1,0.0,0.0,14.3,0.0,0.0,0.0,100.0,0.0,0.0,5.4,36.9,48.7,30.8,51.3,7.7,0.0,,19.2,,,,,Conservatory Lab Charter (District),
,,,,,,,04750000,2014,,,,,,,,,,,,,,,45.4,11.1,14.5,7.3,0.0,21.8,0.0,0.0,0.0,100.0,0.0,0.0,0.5,69.2,49.2,23.6,50.8,0.5,2.6,,3.6,,,,,Dorchester Collegiate Academy Charter (District),
,,,,,,,04070000,2014,,,,,,,,,,,,,,,54.6,9.1,9.1,9.1,9.1,9.1,0.0,0.0,0.0,84.6,15.4,0.6,0.0,63.5,56.7,33.1,43.3,1.7,0.0,,1.1,,,,,Dudley Street Neighborhood Charter School (District),
,,,,,,,04100000,2014,,,,,,,,,,,,,,,56.8,8.7,8.6,0.0,0.0,25.9,0.0,0.0,4.5,78.5,17.0,0.5,4.2,4.7,37.7,75.0,62.3,0.0,0.0,,15.6,,,,,Excel Academy Charter (District),
,,,,,,,04590000,2014,,,,,,,,,,,,,,,13.6,9.1,0.0,0.0,0.0,77.3,0.0,0.0,9.0,76.6,14.4,0.0,1.8,13.4,48.2,65.2,51.8,2.7,0.0,,17.0,,,,,Excel Academy Charter School - Boston II (District),
,,,,,,,04610000,2014,,,,,,,,,,,,,,,71.6,4.6,0.0,0.0,0.0,23.9,0.0,0.0,6.6,73.2,20.2,0.0,0.6,10.1,53.0,82.1,47.0,1.2,0.0,,6.0,,,,,Excel Academy Charter School - Chelsea (District),
,,,,,,,04550000,2014,,,,,,,,,,,,,,,17.3,6.2,34.6,12.3,18.5,4.9,6.2,0.0,0.0,90.1,9.9,0.3,1.0,4.6,59.7,18.4,40.3,2.3,0.0,,73.4,,,,,Hill View Montessori Charter Public (District),
,,,,,,,04500000,2014,,,,,,,,,,,,,,,10.6,8.5,42.4,19.1,18.2,1.3,0.0,0.0,1.7,84.7,13.6,0.0,0.6,1.1,49.7,4.0,50.3,6.3,0.0,,88.0,,,,,Hilltown Cooperative Charter  Public (District),
,,,,,,,04530000,2014,,,,,,,,,,,,,,,30.5,22.4,11.3,15.3,5.1,15.4,0.0,0.0,5.6,79.5,14.9,0.0,0.4,2.0,54.6,88.6,45.4,1.7,0.0,,7.3,,,,,Holyoke Community Charter (District),
,,,,,,,04630000,2014,,,,,,,,,,,,,,,50.0,20.0,10.0,0.0,0.0,20.0,0.0,0.0,6.7,93.3,0.0,0.0,0.0,71.6,41.1,27.7,58.9,0.7,0.0,,0.0,,,,,KIPP Academy Boston Charter School (District),
,,,,,,,04290000,2014,,,,,,,,,,,,,,,52.1,10.8,0.0,0.0,0.0,37.2,0.0,0.0,4.1,86.7,9.3,0.0,2.6,27.5,52.1,58.4,47.9,1.7,0.0,,9.8,,,,,KIPP Academy Lynn Charter (District),
,,,,,,,04540000,2014,,,,,,,,,,,,,,,22.2,17.8,17.8,22.2,4.4,15.6,0.0,0.0,3.7,88.9,7.4,0.0,0.0,0.6,54.6,98.8,45.4,0.0,0.0,,0.6,,,,,Lawrence Family Development Charter (District),
,,,,,,,35030000,2014,,,,,,,,,,,,,,,23.6,7.9,11.8,15.7,3.9,37.0,0.0,0.0,6.6,90.1,3.3,0.0,22.8,13.2,48.5,31.2,51.5,7.0,0.0,,25.7,,,,,Lowell Collegiate Charter School (District),
,,,,,,,04560000,2014,,,,,,,,,,,,,,,23.4,20.7,14.9,20.4,5.8,14.8,0.0,0.0,0.0,87.5,12.5,0.0,23.1,26.6,50.0,42.7,50.0,3.2,0.0,,4.4,,,,,Lowell Community Charter Public (District),
,,,,,,,04650000,2014,,,,,,,,,,,,,,,51.6,6.5,0.0,0.0,0.0,41.9,0.0,0.0,0.0,84.2,15.8,0.0,3.3,32.0,53.7,58.7,46.3,0.7,0.3,,5.0,,,,,MATCH Community Day Charter Public School (District),
,,,,,,,04640000,2014,,,,,,,,,,,,,,,23.0,20.1,16.0,6.4,18.5,6.4,9.6,0.0,0.0,77.9,22.1,0.0,1.7,3.5,44.8,4.8,55.2,0.4,0.0,,89.6,,,,,Marblehead Community Charter Public (District),
,,,,,,,04920000,2014,,,,,,,,,,,,,,,41.9,13.6,22.6,9.1,3.7,9.1,0.0,0.0,3.9,80.5,15.7,0.5,0.3,50.1,46.1,42.4,53.9,5.6,0.0,,1.1,,,,,Martin Luther King Jr. Charter School of Excellence (District),
,,,,,,,39010000,2014,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.7,3.5,10.1,53.1,8.4,46.9,2.0,0.4,,74.9,,,,,Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,
,,,,,,,04440000,2014,,,,,,,,,,,,,,,49.0,23.5,11.8,3.9,0.0,11.8,0.0,0.0,2.6,85.0,12.4,1.0,3.8,52.4,48.1,19.5,51.9,4.8,0.0,,18.5,,,,,Neighborhood House Charter (District),
,,,,,,,35010000,2014,,,,,,,,,,,,,,,58.5,6.9,6.9,2.3,2.3,23.0,0.0,0.0,7.6,87.4,5.0,0.0,0.0,3.9,56.6,84.9,43.4,0.0,0.7,,10.5,,,,,Paulo Freire Social Justice Charter School (District),
,,,,,,,35060000,2014,,,,,,,,,,,,,,,24.9,7.1,1.2,0.0,0.0,66.9,0.0,0.0,5.9,94.1,0.0,0.6,12.8,36.0,49.4,16.5,50.6,4.3,0.0,,29.9,,,,,Pioneer Charter School of Science II (PCSS-II) (District),
,,,,,,,04970000,2014,,,,,,,,,,,,,,,48.8,19.2,11.8,4.7,15.4,0.0,0.0,0.0,0.0,97.0,3.0,0.0,17.1,3.1,55.0,5.6,45.0,18.3,0.0,,55.9,,,,,Pioneer Valley Chinese Immersion Charter(District),
,,,,,,,04830000,2014,,,,,,,,,,,,,,,36.5,25.3,5.0,4.6,2.5,26.1,0.0,0.0,0.0,92.7,7.3,0.2,1.9,0.8,53.6,1.3,46.4,2.3,0.0,,93.5,,,,,Rising Tide Charter Public (District),
,,,,,,,04820000,2014,,,,,,,,,,,,,,,6.0,24.3,42.5,24.3,2.9,0.0,0.0,0.0,0.0,100.0,0.0,0.3,3.5,0.0,56.9,3.5,43.1,4.5,0.0,,88.2,,,,,River Valley Charter (District),
,,,,,,,04840000,2014,,,,,,,,,,,,,,,40.8,8.0,5.4,0.0,0.0,45.8,0.0,0.0,0.0,85.3,14.7,0.3,0.7,55.7,50.6,40.5,49.4,1.3,0.1,,1.4,,,,,Roxbury Preparatory Charter (District),
,,,,,,,04860000,2014,,,,,,,,,,,,,,,37.7,20.1,7.5,5.0,7.5,22.1,0.0,0.0,10.3,80.3,9.4,0.0,1.0,42.7,49.9,45.4,50.1,3.3,0.0,,7.6,,,,,Seven Hills Charter Public (District),
,,,,,,,04770000,2014,,,,,,,,,,,,,,,25.3,26.4,19.0,15.8,9.5,3.9,0.0,0.0,2.6,83.5,13.9,0.2,1.5,4.5,50.5,18.6,49.5,0.8,0.0,,74.3,,,,,Silver Hill Horace Mann Charter (District),
,,,,,,,04190000,2014,,,,,,,,,,,,,,,59.7,18.0,5.2,0.0,17.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.8,84.4,57.6,11.5,42.4,3.3,0.0,,0.0,,,,,Smith Leadership Academy Charter Public (District),
,,,,,,,04760000,2014,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.9,59.9,47.9,40.1,1.8,0.0,,14.4,447.0,445.0,,      27,Spirit of Knowledge Charter School (District),445.0
,,,,,,,04800000,2014,,,,,,,,,,,,,,,46.7,15.6,0.0,0.0,0.0,37.7,0.0,0.0,6.7,79.1,14.2,0.4,5.4,49.7,48.1,32.5,51.9,2.2,0.2,,9.6,,,,,UP Academy Charter School of Boston (District),
,,,,,,,35050000,2014,,,,,,,,,,,,,,,33.8,8.4,0.0,0.0,0.0,57.8,0.0,0.0,5.4,80.3,14.3,0.4,1.4,53.7,49.8,39.1,50.2,3.9,0.2,,1.2,,,,,UP Academy Charter School of Dorchester (District),
,,,,,,,04980000,2014,,,,,,,,,,,,,,,50.0,25.0,0.0,4.2,0.0,20.8,0.0,0.0,6.3,81.3,12.5,0.0,1.9,21.2,43.6,64.1,56.4,5.1,0.0,,7.7,,,,,Veritas Preparatory Charter School (District),
,,,,,,,04090000,2015,,,,,,,,,,,,,,,70.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,95.5,4.5,2.5,0.8,15.4,53.8,45.4,46.3,5.8,0.4,,29.6,,,,,Alma del Mar Charter School,
,,,,,,,35090000,2015,,,,,,,,,,,,,,,62.5,0.0,3.1,15.6,3.1,15.6,0.0,0.0,0.0,84.2,15.8,1.0,0.0,16.5,43.7,20.4,56.3,3.9,0.0,,58.3,,,,,Argosy Collegiate Charter School (District),
,,,,,,,04910000,2015,,,,,,,,,,,,,,,29.5,18.9,13.7,4.2,6.3,27.3,0.0,1.7,1.0,88.8,8.6,0.1,1.9,3.6,54.8,8.0,45.2,3.1,0.0,,83.3,,,,,Atlantis Charter,
,,,,,,,04270000,2015,,,,,,,,,,,,,,,5.0,30.0,35.0,15.0,10.0,0.0,5.0,0.0,4.2,91.5,4.2,1.0,3.1,7.2,50.9,13.1,49.1,2.1,0.7,,72.9,,,,,Barnstable Community Horace Mann Charter Public,
,,,,,,,35020000,2015,,,,,,,,,,,,,,,43.1,19.3,21.3,4.8,0.0,9.6,2.0,0.0,0.0,100.0,0.0,0.0,0.5,31.2,52.3,59.2,47.7,1.8,0.0,,7.3,,,,,Baystate Academy Charter Public School (District),
,,,,,,,04200000,2015,,,,,,,,,,,,,,,50.1,16.6,5.6,5.6,5.6,11.1,5.5,0.0,5.0,95.0,0.0,0.9,1.2,80.7,53.9,15.3,46.1,0.9,0.0,,1.2,,,,,Benjamin Banneker Charter Public (District),
,,,,,,,04470000,2015,,,,,,,,,,,,,,,12.8,28.5,23.7,22.4,8.1,0.0,4.5,0.0,0.0,100.0,0.0,0.2,20.7,0.9,52.0,1.8,48.0,3.8,0.0,,72.7,,,,,Benjamin Franklin Classical Charter Public,
,,,,,,,04810000,2015,,,,,,,,,,,,,,,45.5,20.5,11.4,9.1,0.0,11.4,2.3,0.0,3.9,95.8,0.3,0.0,0.8,65.0,51.7,29.6,48.3,3.1,0.0,,1.5,,,,,Boston Renaissance Charter Public,
,,,,,,,04170000,2015,,,,,,,,,,,,,,,72.7,9.1,9.1,0.0,0.0,9.1,0.0,0.0,8.2,89.8,2.1,0.0,1.6,57.7,53.4,33.9,46.6,6.3,0.0,,0.5,,,,,Bridge Boston Charter School,
,,,,,,,04570000,2015,,,,,,,,,,,,,,,51.7,7.4,0.0,2.4,0.0,38.5,0.0,0.0,0.0,100.0,0.0,1.3,2.8,24.2,51.1,56.2,48.9,2.0,0.0,,13.5,,,,,Brooke Charter School East Boston,
,,,,,,,04430000,2015,,,,,,,,,,,,,,,45.6,12.6,0.0,0.0,4.2,37.7,0.0,0.0,2.4,90.4,7.2,0.7,1.1,69.1,47.6,24.8,52.4,1.1,0.0,,3.3,,,,,Brooke Charter School Mattapan,
,,,,,,,04280000,2015,,,,,,,,,,,,,,,59.5,24.3,4.0,0.0,0.0,12.1,0.0,0.0,0.0,100.0,0.0,0.0,1.4,69.2,51.2,24.1,48.8,4.2,0.0,,1.2,,,,,Brooke Charter School Roslindale,
,,,,,,,04320000,2015,,,,,,,,,,,,,,,16.0,21.5,26.6,20.2,14.9,0.0,0.8,0.0,0.0,86.3,13.7,0.0,1.7,1.7,52.9,2.9,47.1,4.2,0.0,,89.6,,,,,Cape Cod Lighthouse Charter,
,,,,,,,04180000,2015,,,,,,,,,,,,,,,34.4,22.8,10.8,14.3,3.6,14.2,0.0,0.0,2.6,72.4,24.9,0.7,6.5,5.0,49.9,10.4,50.1,2.2,0.0,,75.2,,,,,Christa McAuliffe Charter Public (District),
,,,,,,,35040000,2015,,,,,,,,,,,,,,,41.2,10.3,0.0,0.0,0.0,48.5,0.0,0.0,5.8,72.5,21.7,0.0,1.6,70.3,54.2,24.5,45.8,1.6,0.0,,2.1,,,,,City on a Hill Charter Public School Dudley Square (District),
,,,,,,,35070000,2015,,,,,,,,,,,,,,,52.8,22.2,0.0,0.0,0.0,25.0,0.0,0.0,9.9,70.4,19.8,1.1,1.1,17.0,53.4,37.5,46.6,12.5,0.0,,30.7,,,,,City on a Hill Charter Public School New Bedford (District),
,,,,,,,04260000,2015,,,,,,,,,,,,,,,27.3,17.1,24.4,0.0,0.0,31.2,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,46.5,94.0,53.5,0.5,0.0,,3.5,,,,,Community Day Charter Public School - Gateway,
,,,,,,,04400000,2015,,,,,,,,,,,,,,,48.1,29.2,0.0,4.2,0.0,18.5,0.0,0.0,0.0,100.0,0.0,0.0,0.8,1.5,49.5,93.0,50.5,0.0,0.0,,4.8,,,,,Community Day Charter Public School - Prospect,
,,,,,,,04310000,2015,,,,,,,,,,,,,,,51.7,41.5,0.0,0.0,0.0,6.8,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,48.5,92.5,51.5,0.0,0.0,,5.5,,,,,Community Day Charter Public School - R. Kingman Webster,
,,,,,,,04390000,2015,,,,,,,,,,,,,,,33.3,5.6,11.1,5.6,0.0,44.4,0.0,0.0,0.0,100.0,0.0,0.0,4.6,43.8,46.3,32.8,53.7,4.3,0.0,,14.5,,,,,Conservatory Lab Charter (District),
,,,,,,,04750000,2015,,,,,,,,,,,,,,,56.3,18.8,12.5,6.3,0.0,0.0,6.3,0.0,0.0,100.0,0.0,0.0,0.5,71.4,44.9,23.2,55.1,0.5,2.7,,1.6,,,,,Dorchester Collegiate Academy Charter,
,,,,,,,04070000,2015,,,,,,,,,,,,,,,38.5,15.4,0.0,7.6,7.7,30.7,0.0,0.0,0.0,86.6,13.4,0.5,0.0,67.3,57.3,31.4,42.7,0.9,0.0,,0.0,,,,,Dudley Street Neighborhood Charter School,
,,,,,,,04100000,2015,,,,,,,,,,,,,,,71.7,3.4,3.1,0.0,0.0,21.8,0.0,0.0,6.5,71.8,21.7,0.8,2.2,7.3,48.0,77.6,52.0,0.8,0.0,,11.3,,,,,Excel Academy Charter,
,,,,,,,04190000,2015,,,,,,,,,,,,,,,42.4,24.2,6.1,0.0,6.1,12.1,9.1,0.0,0.0,100.0,0.0,0.0,0.4,80.4,53.1,16.5,46.9,2.2,0.4,,0.0,,,,,Helen Y. Davis Leadership Academy Charter Public (District),
,,,,,,,04550000,2015,,,,,,,,,,,,,,,13.5,12.4,35.7,21.4,16.9,0.0,0.0,0.0,0.0,86.8,13.2,0.3,1.0,4.2,57.2,18.3,42.8,2.0,0.0,,74.2,,,,,Hill View Montessori Charter Public,
,,,,,,,04500000,2015,,,,,,,,,,,,,,,3.4,30.0,30.0,9.7,24.0,3.0,0.0,0.0,0.0,82.3,17.7,0.0,1.0,0.5,48.2,4.1,51.8,5.7,0.0,,88.6,,,,,Hilltown Cooperative Charter  Public,
,,,,,,,04530000,2015,,,,,,,,,,,,,,,32.0,15.9,13.1,12.5,2.7,23.9,0.0,0.0,5.9,78.2,15.9,0.0,0.4,1.8,54.7,89.6,45.3,1.7,0.0,,6.4,,,,,Holyoke Community Charter,
,,,,,,,04630000,2015,,,,,,,,,,,,,,,75.0,8.3,0.0,0.0,0.0,16.7,0.0,0.0,6.9,93.1,0.0,0.0,0.0,67.7,42.4,30.6,57.6,0.7,0.0,,1.0,,,,,KIPP Academy Boston Charter School (District),
